customer_id,anciennete_mois,type_contrat,facture_mensuelle,facture_totale,nb_tickets_support,moyen_paiement,support_premium,age,churned
C101477,22,biennal,94.18,2067.97,0,virement,0,51,0
C101478,18,mensuel,74.56,1277.66,1,carte,0,32,1
C101479,44,annuel,82.54,3857.13,0,virement,0,63,0
C101480,31,annuel,96.24,3082.64,0,cheque,0,27,1
C101481,16,mensuel,109.84,1626.02,2,virement,1,62,1
C101482,62,mensuel,31.04,1980.02,5,virement,1,31,0
C101483,47,mensuel,37.23,1597.95,0,virement,0,70,0
C101484,51,annuel,97.63,4928.95,3,cheque,0,79,0
C101485,24,mensuel,90.49,2369.08,1,cheque,1,39,0
C101486,31,mensuel,64.58,1913.04,0,prelevement,0,67,0
C101487,44,annuel,53.57,2122.66,1,prelevement,0,39,0
C101488,65,mensuel,55.16,3606.01,1,prelevement,0,78,1
C101489,71,mensuel,109.71,7721.54,0,carte,0,58,1
C101490,54,biennal,102.27,5642.71,0,virement,1,32,0
C101491,5,annuel,80.16,407.18,0,carte,0,20,0
C101492,31,mensuel,58.7,1986.62,3,virement,0,75,0
C101493,65,biennal,85.95,5884.84,2,carte,0,55,0
C101494,37,annuel,96.97,3893.31,0,virement,0,59,0
C101495,11,mensuel,42.1,461.24,0,virement,0,36,0
C101496,55,mensuel,34.75,1757.43,5,virement,1,62,1
C101497,20,biennal,96.77,1743.15,0,virement,1,25,0
C101498,65,annuel,90.16,5819.73,0,virement,1,40,0
C101499,50,annuel,69.08,3281.49,0,carte,1,28,0
C101500,69,mensuel,109.2,7922.56,0,virement,1,68,1
C101501,66,annuel,56.22,3463.79,1,cheque,1,65,0
C101502,30,annuel,104.04,3296.47,1,cheque,0,59,0
C101503,5,mensuel,20.33,98.71,8,virement,0,44,1
C101504,41,biennal,27.67,1212.3,1,carte,0,48,0
C101505,44,mensuel,92.97,4324.79,1,prelevement,0,70,1
C101506,14,mensuel,47.02,719.38,0,virement,1,27,0
C101507,10,biennal,52.74,527.22,2,cheque,0,80,1
C101508,12,biennal,103.83,1271.6,3,virement,0,80,0
C101509,16,mensuel,39.11,663.35,0,virement,0,66,0
C101510,11,annuel,69.4,775.21,2,virement,1,60,0
C101511,6,mensuel,99.02,545.75,0,carte,0,24,0
C101512,14,biennal,23.83,354.27,1,carte,0,55,0
C101513,32,mensuel,35.15,1158.2,1,carte,0,19,0
C101514,17,mensuel,106.16,1936.04,1,cheque,0,51,0
C101515,25,mensuel,41.41,1020.7,1,cheque,0,51,1
C101516,53,biennal,45.89,2310.09,3,carte,1,34,0
C101517,15,mensuel,37.2,530.43,0,prelevement,1,55,0
C101518,17,annuel,40.78,658.6,0,carte,0,26,0
C101519,15,annuel,78.67,1231.32,3,carte,0,39,0
C101520,16,biennal,49.26,774.15,2,virement,0,30,1
C101521,50,mensuel,98.3,5267.03,2,cheque,0,35,1
C101522,56,mensuel,25.53,1540.89,0,cheque,0,31,0
C101523,19,mensuel,35.94,719.61,1,carte,0,40,1
C101524,26,annuel,44.81,1159.66,0,prelevement,0,46,1
C101525,31,annuel,54.61,1857.63,1,prelevement,0,64,0
C101526,13,mensuel,79.25,1091.95,2,carte,0,79,1
C101527,37,mensuel,41.99,1695.84,5,prelevement,0,80,1
C101528,3,mensuel,82.07,248.86,1,carte,0,29,1
C101529,55,mensuel,92.41,5170.17,1,virement,0,48,0
C101530,42,mensuel,50.25,2098.42,0,virement,0,45,1
C101531,10,mensuel,100.63,952.22,3,prelevement,0,52,1
C101532,71,mensuel,32.21,2395.78,0,carte,0,18,0
C101533,36,annuel,100.08,3886.14,0,prelevement,0,23,0
C101534,69,annuel,104.44,6833.37,1,virement,0,60,0
C101535,63,annuel,39.47,2442.75,0,carte,0,32,0
C101536,55,annuel,104.12,6016.74,1,prelevement,0,24,0
C101537,36,mensuel,94.01,3204.46,0,prelevement,0,31,1
C101538,8,annuel,40.31,298.91,0,prelevement,0,66,0
C101539,56,mensuel,25.69,1554.06,1,carte,0,20,0
C101540,54,mensuel,88.8,4518.79,0,carte,0,62,1
C101541,67,annuel,99.54,6710.35,4,virement,1,28,0
C101542,28,biennal,58.24,1666.91,2,virement,0,56,0
C101543,3,mensuel,46.6,147.42,1,carte,1,25,1
C101544,7,mensuel,83.02,633.39,0,cheque,0,59,0
C101545,18,mensuel,36.18,700.19,2,prelevement,1,50,0
C101546,10,mensuel,69.7,674.57,1,virement,0,53,1
C101547,55,mensuel,95.41,4869.42,2,carte,0,57,1
C101548,70,mensuel,88.41,6140.3,2,virement,0,66,1
C101549,4,biennal,85.08,311.98,0,carte,0,30,0
C101550,57,annuel,68.51,3804.74,2,carte,1,40,0
C101551,65,annuel,87.73,5429.65,0,prelevement,0,54,0
C101552,67,biennal,26.89,1684.79,2,carte,0,48,0
C101553,4,mensuel,24.4,100.76,4,cheque,0,39,0
C101554,36,mensuel,56.47,2058.54,0,prelevement,1,50,0
C101555,7,mensuel,93.94,695.08,0,carte,0,20,1
C101556,27,mensuel,74.19,2048.89,1,virement,1,19,0
C101557,68,mensuel,25.81,1673.58,0,carte,1,34,1
C101558,72,biennal,86.47,5929.0,2,prelevement,0,48,0
C101559,67,mensuel,84.64,5316.66,1,cheque,0,27,1
C101560,52,annuel,46.56,2261.75,1,virement,0,28,0
C101561,17,mensuel,85.27,1457.8,0,virement,1,34,0
C101562,50,mensuel,108.4,5300.63,0,virement,1,73,1
C101563,30,annuel,53.21,1610.18,0,prelevement,1,76,0
C101564,61,mensuel,57.01,3324.45,0,carte,1,64,0
C101565,65,mensuel,94.74,5881.52,2,prelevement,0,71,0
C101566,44,mensuel,81.81,3281.09,3,prelevement,0,31,0
C101567,46,mensuel,67.36,3152.55,4,carte,0,32,0
C101568,12,mensuel,73.99,892.53,2,carte,0,56,1
C101569,12,annuel,37.82,428.13,1,virement,1,20,0
C101570,10,biennal,102.63,1049.26,1,virement,1,24,0
C101571,53,annuel,84.83,4518.0,0,prelevement,0,19,1
C101572,14,mensuel,57.35,810.89,3,carte,0,42,0
C101573,64,mensuel,45.53,3193.07,0,cheque,1,74,1
C101574,48,annuel,51.12,2643.13,0,carte,1,73,0
C101575,37,mensuel,46.3,1621.05,1,virement,1,55,0
C101576,25,mensuel,85.07,2314.58,1,prelevement,0,46,0
C101577,10,mensuel,104.04,1081.06,3,virement,0,52,0
C101578,47,annuel,90.02,4093.43,1,cheque,0,79,1
C101579,13,mensuel,31.59,433.69,0,carte,1,73,0
C101580,27,mensuel,55.8,1538.97,3,carte,0,61,1
C101581,28,mensuel,35.8,945.99,4,virement,0,45,1
C101582,14,mensuel,96.27,1327.42,1,prelevement,0,80,1
C101583,6,mensuel,47.36,287.26,2,cheque,1,39,0
C101584,71,annuel,67.57,4708.68,0,virement,0,25,0
C101585,58,annuel,21.62,1334.78,1,carte,1,36,0
C101586,58,biennal,72.46,3921.61,2,cheque,1,54,0
C101587,38,annuel,77.76,3108.24,2,cheque,0,51,0
C101588,47,annuel,77.31,3683.54,0,carte,0,67,0
C101589,25,biennal,100.15,2307.63,3,prelevement,0,27,0
C101590,72,biennal,24.93,1838.84,0,cheque,0,58,0
C101591,4,annuel,35.65,134.5,1,prelevement,0,32,0
C101592,47,annuel,100.87,4760.05,2,carte,1,80,1
C101593,45,biennal,99.86,4150.21,0,cheque,0,53,0
C101594,52,annuel,52.28,2814.55,1,virement,0,53,0
C101595,53,annuel,103.11,5155.12,1,cheque,0,71,1
C101596,25,annuel,48.23,1166.41,4,carte,0,30,0
C101597,20,mensuel,91.67,1764.0,1,carte,1,71,0
C101598,29,mensuel,80.09,2329.07,1,cheque,0,21,0
C101599,50,mensuel,26.76,1383.04,3,virement,1,70,1
C101600,9,mensuel,25.04,232.04,0,carte,1,38,0
C101601,23,biennal,66.96,1654.61,5,cheque,0,21,1
C101602,36,mensuel,100.61,3578.97,1,cheque,0,63,0
C101603,52,annuel,57.05,2747.09,0,carte,0,23,0
C101604,61,biennal,103.08,6894.01,1,carte,1,34,0
C101605,69,mensuel,107.33,6959.11,1,carte,1,79,0
C101606,22,mensuel,102.42,2208.77,1,carte,0,31,0
C101607,22,annuel,27.07,555.45,0,prelevement,1,33,0
C101608,41,mensuel,64.62,2688.33,0,carte,0,46,0
C101609,38,mensuel,73.33,2912.48,0,virement,0,73,0
C101610,13,mensuel,45.63,540.15,1,virement,1,43,1
C101611,19,biennal,86.68,1646.81,1,prelevement,0,71,0
C101612,63,biennal,73.01,4900.74,0,prelevement,0,77,0
C101613,70,mensuel,94.68,7004.57,2,cheque,0,45,1
C101614,70,mensuel,30.35,2131.0,1,virement,0,39,0
C101615,3,mensuel,83.25,251.98,1,cheque,0,25,0
C101616,52,biennal,64.68,3632.64,1,prelevement,1,18,1
C101617,70,mensuel,79.3,5185.68,0,virement,0,28,0
C101618,47,mensuel,50.15,2587.51,5,virement,0,27,0
C101619,23,mensuel,71.36,1584.62,0,cheque,1,79,0
C101620,35,mensuel,76.11,2686.15,2,carte,1,26,1
C101621,43,annuel,105.63,4716.32,0,cheque,1,56,0
C101622,38,annuel,46.83,1817.12,3,carte,0,36,0
C101623,65,mensuel,92.92,6538.59,2,cheque,0,77,0
C101624,52,mensuel,62.98,3300.68,8,prelevement,0,57,1
C101625,10,biennal,25.71,263.67,8,cheque,0,49,1
C101626,56,mensuel,84.67,4413.33,3,virement,0,30,0
C101627,69,mensuel,67.19,4542.08,0,prelevement,0,62,1
C101628,47,annuel,55.11,2708.12,0,cheque,0,19,0
C101629,70,mensuel,87.18,6532.81,0,prelevement,1,43,0
C101630,18,mensuel,93.37,1611.47,1,prelevement,0,65,1
C101631,51,annuel,40.0,2219.77,1,carte,0,28,0
C101632,42,mensuel,88.53,3883.66,5,prelevement,1,39,0
C101633,22,mensuel,73.02,1724.78,0,virement,0,73,0
C101634,72,annuel,53.23,3468.97,1,virement,1,78,0
C101635,42,annuel,89.57,3601.91,0,carte,0,58,0
C101636,66,annuel,26.71,1880.05,4,cheque,0,30,0
C101637,31,mensuel,23.39,774.19,0,virement,0,36,0
C101638,42,mensuel,39.49,1550.28,1,prelevement,1,48,0
C101639,13,mensuel,58.36,812.02,0,virement,1,27,0
C101640,14,mensuel,89.28,1146.71,2,prelevement,0,57,0
C101641,68,mensuel,25.41,1808.23,0,cheque,0,41,0
C101642,68,annuel,89.03,5935.62,4,virement,0,76,0
C101643,8,biennal,97.76,795.15,1,cheque,0,35,1
C101644,64,annuel,65.92,4626.55,4,virement,0,39,0
C101645,47,annuel,48.56,2379.4,1,prelevement,0,37,0
C101646,11,annuel,58.53,622.24,0,carte,1,20,0
C101647,30,annuel,99.06,2717.86,0,carte,1,73,0
C101648,42,mensuel,23.04,910.41,1,prelevement,0,36,0
C101649,68,annuel,54.72,3810.23,2,prelevement,0,72,0
C101650,55,mensuel,77.36,4204.65,5,cheque,0,18,0
C101651,22,biennal,45.91,1100.86,0,prelevement,1,29,0
C101652,14,annuel,37.14,474.51,0,prelevement,1,59,0
C101653,12,mensuel,86.45,1117.38,1,cheque,0,28,0
C101654,45,mensuel,34.86,1559.81,1,carte,0,29,0
C101655,62,mensuel,43.43,2947.55,1,virement,0,42,0
C101656,5,mensuel,75.68,379.23,2,cheque,0,60,0
C101657,51,mensuel,98.21,5227.38,5,cheque,0,47,1
C101658,28,biennal,78.99,2418.13,5,carte,0,29,0
C101659,28,annuel,99.34,3034.83,2,virement,0,55,0
C101660,71,annuel,41.28,2735.43,2,prelevement,1,72,0
C101661,72,biennal,44.01,2929.26,2,cheque,1,74,0
C101662,51,mensuel,104.77,5419.19,0,virement,0,78,0
C101663,15,mensuel,60.21,961.83,3,cheque,0,54,1
C101664,8,mensuel,80.0,652.27,2,cheque,1,31,0
C101665,42,mensuel,105.61,4831.1,1,prelevement,0,69,0
C101666,18,annuel,55.74,1061.63,3,prelevement,0,74,0
C101667,63,annuel,104.58,7095.63,1,cheque,0,31,0
C101668,48,annuel,52.16,2371.88,1,carte,1,77,0
C101669,6,mensuel,45.03,259.49,4,carte,1,72,1
C101670,59,mensuel,95.17,5236.58,0,carte,0,27,1
C101671,45,annuel,28.32,1197.64,0,prelevement,0,70,1
C101672,54,biennal,27.44,1537.11,1,carte,0,21,0
C101673,15,mensuel,30.63,476.61,2,cheque,0,66,1
C101674,12,mensuel,54.43,601.5,4,carte,0,64,1
C101675,44,annuel,103.3,4781.51,5,prelevement,1,65,1
C101676,25,mensuel,50.36,1268.1,2,cheque,0,60,0
C101677,14,mensuel,90.65,1186.9,0,carte,1,61,0
C101678,44,biennal,71.88,3053.06,0,virement,0,19,0
C101679,47,biennal,51.5,2362.65,2,carte,1,31,0
C101680,45,mensuel,82.51,3710.39,0,carte,0,47,0
C101681,55,biennal,69.47,3851.14,0,prelevement,0,19,0
C101682,20,mensuel,109.11,2369.95,1,virement,0,48,0
C101683,8,mensuel,75.75,599.11,2,carte,0,73,1
C101684,17,mensuel,45.33,793.74,4,virement,0,78,0
C101685,1,mensuel,83.93,80.33,0,carte,0,41,1
C101686,64,annuel,89.16,5650.86,1,virement,0,41,0
C101687,45,mensuel,58.27,2450.39,0,cheque,1,26,1
C101688,56,mensuel,23.97,1224.03,0,carte,0,19,0
C101689,53,annuel,29.03,1507.4,2,carte,0,45,0
C101690,67,mensuel,85.41,5569.39,0,carte,1,24,0
C101691,60,mensuel,65.75,3872.88,0,carte,0,32,0
C101692,37,mensuel,67.76,2394.57,0,cheque,0,63,1
C101693,56,mensuel,67.85,3820.97,0,cheque,1,56,1
C101694,16,annuel,50.04,880.67,3,prelevement,0,28,0
C101695,57,biennal,95.45,5864.63,1,prelevement,0,55,0
C101696,18,annuel,62.75,1023.8,8,cheque,0,24,0
C101697,4,annuel,91.56,333.32,1,cheque,0,34,0
C101698,34,annuel,68.95,2551.29,0,virement,0,38,0
C101699,9,mensuel,35.49,303.79,1,carte,1,37,0
C101700,64,biennal,55.55,3630.65,8,prelevement,0,30,0
C101701,16,annuel,54.4,880.24,0,cheque,1,79,0
C101702,37,biennal,63.65,2388.5,0,prelevement,1,45,0
C101703,66,annuel,73.56,4935.42,4,cheque,1,22,0
C101704,22,biennal,96.33,2312.43,0,prelevement,0,50,0
C101705,22,mensuel,56.97,1338.82,2,carte,0,60,1
C101706,70,biennal,91.93,6094.31,2,cheque,1,75,0
C101707,3,annuel,68.38,210.31,5,carte,1,72,0
C101708,52,biennal,47.37,2285.02,2,cheque,1,74,0
C101709,30,annuel,59.63,1791.35,1,carte,0,21,0
C101710,6,mensuel,48.82,302.68,3,prelevement,1,42,1
C101711,52,mensuel,78.32,3733.82,0,cheque,0,55,1
C101712,55,annuel,65.42,3571.73,2,cheque,0,21,0
C101713,30,annuel,43.28,1373.83,2,cheque,0,45,0
C101714,32,mensuel,45.57,1573.08,2,prelevement,0,42,0
C101715,59,annuel,97.31,5923.44,1,prelevement,0,20,0
C101716,37,annuel,53.87,2011.85,2,cheque,0,46,1
C101717,57,mensuel,70.47,3697.22,0,virement,0,33,0
C101718,70,mensuel,20.03,1533.24,5,prelevement,0,43,0
C101719,6,biennal,32.37,184.84,1,cheque,0,22,0
C101720,9,mensuel,26.65,263.77,0,prelevement,0,66,0
C101721,21,biennal,98.58,2159.09,0,prelevement,0,44,0
C101722,32,mensuel,42.91,1388.58,0,virement,1,62,0
C101723,36,annuel,64.6,2214.99,1,cheque,0,20,0
C101724,36,mensuel,71.05,2507.7,0,cheque,1,77,0
C101725,17,annuel,73.51,1267.97,1,carte,0,79,1
C101726,52,mensuel,69.6,3327.42,0,virement,0,72,0
C101727,42,annuel,102.72,4423.47,5,cheque,0,52,0
C101728,51,annuel,69.46,3408.99,1,virement,0,73,0
C101729,34,biennal,92.32,2855.94,0,prelevement,1,61,0
C101730,62,biennal,42.18,2839.41,4,carte,0,22,0
C101731,8,mensuel,73.64,618.89,1,cheque,0,38,0
C101732,17,mensuel,72.13,1183.94,1,cheque,0,21,0
C101733,39,annuel,46.88,2000.65,0,carte,0,42,0
C101734,36,annuel,86.65,3154.81,1,cheque,0,38,0
C101735,2,annuel,103.83,199.97,3,cheque,1,39,1
C101736,58,annuel,47.77,2670.32,0,carte,0,33,0
C101737,52,biennal,90.5,5039.46,0,cheque,0,36,0
C101738,43,annuel,51.23,2390.29,0,cheque,0,29,0
C101739,24,biennal,91.84,2172.5,4,cheque,0,26,0
C101740,50,mensuel,27.12,1296.59,8,carte,0,80,0
C101741,33,mensuel,66.54,2146.74,0,carte,0,55,0
C101742,64,biennal,31.51,2167.73,0,virement,0,68,0
C101743,35,mensuel,109.48,3761.72,0,prelevement,0,45,0
C101744,22,mensuel,67.59,1406.33,2,cheque,0,45,0
C101745,50,biennal,67.91,3369.15,0,prelevement,0,34,0
C101746,17,mensuel,70.17,1252.82,1,virement,0,66,1
C101747,5,annuel,58.63,281.75,0,cheque,0,27,0
C101748,10,mensuel,105.0,977.37,2,cheque,0,52,0
C101749,63,annuel,75.87,5081.51,0,cheque,1,43,0
C101750,38,annuel,81.07,2875.09,0,prelevement,1,53,0
C101751,10,biennal,51.83,467.78,1,carte,0,42,0
C101752,33,mensuel,77.18,2309.16,1,prelevement,0,52,1
C101753,30,mensuel,40.66,1172.37,0,carte,0,63,0
C101754,65,mensuel,101.45,7046.04,0,prelevement,0,34,0
C101755,34,mensuel,24.81,848.89,3,virement,0,48,1
C101756,71,mensuel,77.76,5687.59,4,virement,0,56,0
C101757,65,mensuel,42.99,2816.07,0,cheque,1,51,1
C101758,8,mensuel,108.68,866.18,2,cheque,0,71,1
C101759,49,mensuel,92.92,4882.58,8,cheque,1,29,0
C101760,72,annuel,73.32,4922.95,0,carte,0,25,0
C101761,64,mensuel,102.8,6128.02,4,prelevement,1,51,0
C101762,72,biennal,35.1,2335.7,3,carte,0,29,1
C101763,67,mensuel,59.06,3652.02,4,cheque,1,25,1
C101764,38,mensuel,54.53,1903.44,0,prelevement,1,36,0
C101765,11,annuel,87.96,1022.94,0,prelevement,0,37,0
C101766,41,annuel,91.11,3388.01,0,carte,0,66,0
C101767,48,annuel,45.11,2091.41,2,cheque,0,22,0
C101768,6,mensuel,107.52,666.85,1,carte,0,75,0
C101769,39,biennal,83.81,3402.0,4,prelevement,1,18,0
C101770,13,mensuel,93.62,1318.39,0,cheque,0,57,0
C101771,25,mensuel,69.34,1662.15,0,cheque,0,56,1
C101772,30,mensuel,70.22,2115.04,1,carte,0,61,0
C101773,10,mensuel,53.39,543.66,0,cheque,1,54,0
C101774,31,mensuel,104.89,3012.73,4,virement,0,79,0
C101775,24,mensuel,47.25,1038.44,3,virement,1,78,0
C101776,43,mensuel,107.44,4266.75,1,virement,1,60,0
C101777,50,annuel,90.57,4163.12,2,prelevement,0,56,0
C101778,18,mensuel,35.93,600.29,5,virement,0,22,0
C101779,34,annuel,52.98,1951.28,0,virement,0,41,0
C101780,41,mensuel,65.52,2419.24,1,prelevement,1,41,1
C101781,3,biennal,24.48,75.38,0,virement,0,78,1
C101782,18,mensuel,97.81,1933.78,1,virement,1,74,1
C101783,12,mensuel,78.68,1022.04,1,prelevement,0,63,1
C101784,54,mensuel,104.74,5703.75,5,virement,0,22,1
C101785,72,annuel,87.78,5762.72,0,virement,1,57,0
C101786,14,biennal,79.12,1066.69,1,carte,1,32,0
C101787,57,mensuel,71.26,3817.79,0,carte,1,55,1
C101788,62,mensuel,83.06,5652.31,0,virement,0,38,1
C101789,19,annuel,66.97,1250.34,1,prelevement,1,44,0
C101790,36,biennal,88.94,3146.4,2,prelevement,1,30,0
C101791,11,mensuel,89.35,1036.6,0,virement,0,40,0
C101792,52,mensuel,36.49,1885.44,0,virement,0,51,0
C101793,44,biennal,33.62,1488.14,1,virement,1,45,0
C101794,25,annuel,39.71,1035.98,0,virement,1,50,0
C101795,23,mensuel,40.51,1010.21,2,virement,0,26,1
C101796,7,mensuel,59.99,401.18,0,virement,0,39,0
C101797,51,mensuel,70.81,3776.84,0,carte,0,39,0
C101798,6,mensuel,82.99,520.91,2,carte,1,24,0
C101799,60,annuel,104.73,5774.5,8,carte,0,69,0
C101800,50,mensuel,83.24,3885.8,0,virement,1,38,0
C101801,11,annuel,109.84,1303.2,2,prelevement,0,38,0
C101802,46,biennal,25.36,1086.75,1,carte,0,25,0
C101803,24,biennal,51.23,1302.79,2,virement,0,74,1
C101804,37,mensuel,95.13,3238.15,1,prelevement,1,47,1
C101805,46,annuel,73.09,3272.14,0,prelevement,0,71,1
C101806,51,mensuel,80.98,3895.59,0,carte,0,75,1
C101807,45,mensuel,22.83,968.69,0,virement,0,52,0
C101808,13,biennal,109.14,1372.51,1,prelevement,1,40,0
C101809,48,annuel,50.64,2209.87,0,carte,0,79,0
C101810,2,annuel,55.8,110.0,4,carte,0,42,0
C101811,6,annuel,100.59,663.43,1,prelevement,1,79,0
C101812,37,mensuel,82.9,3365.78,3,carte,0,49,0
C101813,21,mensuel,20.72,405.59,0,carte,0,31,1
C101814,17,biennal,36.53,572.05,1,prelevement,0,58,0
C101815,20,mensuel,39.92,771.42,0,carte,1,20,0
C101816,54,annuel,24.18,1238.94,1,cheque,0,33,0
C101817,15,mensuel,55.33,783.46,0,carte,0,61,0
C101818,59,mensuel,98.88,5906.93,2,cheque,0,54,1
C101819,55,mensuel,55.57,2891.88,3,cheque,0,74,1
C101820,19,mensuel,51.84,923.21,0,cheque,1,62,1
C101821,57,mensuel,92.1,5608.63,0,carte,0,45,1
C101822,22,mensuel,101.62,2246.56,0,cheque,1,61,1
C101823,14,annuel,65.28,861.18,0,carte,1,74,0
C101824,61,mensuel,82.17,4893.8,1,carte,1,67,0
C101825,69,annuel,82.94,6132.71,0,cheque,0,27,0
C101826,23,annuel,44.85,1126.75,0,carte,0,50,0
C101827,62,mensuel,24.86,1557.1,1,prelevement,0,71,1
C101828,20,mensuel,27.98,534.84,8,prelevement,1,77,0
C101829,15,mensuel,107.65,1762.2,1,prelevement,1,61,0
C101830,2,mensuel,77.06,168.87,0,prelevement,0,26,1
C101831,46,biennal,31.45,1555.44,0,prelevement,0,67,0
C101832,54,mensuel,24.23,1243.91,0,carte,0,68,0
C101833,57,mensuel,52.03,3204.8,0,prelevement,0,22,0
C101834,12,mensuel,99.51,1238.49,2,cheque,0,73,0
C101835,21,annuel,106.02,2100.93,5,carte,0,71,0
C101836,36,mensuel,54.84,1840.86,1,prelevement,1,44,0
C101837,47,mensuel,99.63,5121.69,1,cheque,0,66,1
C101838,30,annuel,103.69,2851.96,1,cheque,0,21,0
C101839,33,mensuel,23.26,839.01,0,prelevement,0,56,0
C101840,54,mensuel,47.21,2602.63,0,prelevement,0,28,0
C101841,16,mensuel,107.18,1631.1,2,prelevement,1,65,0
C101842,42,mensuel,33.62,1462.64,3,carte,0,49,0
C101843,13,annuel,103.73,1253.43,0,virement,1,63,0
C101844,49,mensuel,38.09,1806.25,0,prelevement,1,79,0
C101845,24,biennal,80.0,1868.03,0,prelevement,0,30,1
C101846,31,mensuel,83.58,2521.46,2,cheque,0,41,1
C101847,60,annuel,55.14,3434.01,2,cheque,0,47,0
C101848,35,annuel,104.85,3975.21,0,prelevement,0,33,0
C101849,35,mensuel,103.81,3702.13,1,carte,0,75,1
C101850,44,mensuel,21.99,1005.83,0,virement,1,77,0
C101851,66,mensuel,50.75,3523.95,1,virement,1,41,0
C101852,58,mensuel,96.81,5322.47,1,virement,0,41,0
C101853,16,mensuel,54.63,949.8,0,virement,0,55,0
C101854,21,biennal,93.49,1885.15,0,virement,0,69,0
C101855,29,annuel,61.21,1634.59,4,carte,0,59,1
C101856,68,annuel,102.78,6488.75,0,virement,1,46,0
C101857,36,mensuel,38.82,1485.74,2,prelevement,0,75,0
C101858,35,annuel,78.54,2847.15,0,cheque,0,79,0
C101859,4,annuel,56.98,220.69,2,prelevement,0,46,1
C101860,56,mensuel,49.15,2580.82,1,carte,0,21,1
C101861,46,annuel,93.23,4659.48,0,virement,0,51,1
C101862,4,biennal,63.55,263.47,2,carte,0,38,0
C101863,25,mensuel,22.38,537.25,5,carte,1,31,0
C101864,12,mensuel,34.8,378.77,0,cheque,0,40,0
C101865,51,mensuel,84.88,4416.27,0,cheque,1,40,0
C101866,46,annuel,97.38,4643.33,4,prelevement,0,58,0
C101867,30,annuel,37.11,1118.25,1,carte,0,72,0
C101868,29,annuel,40.3,1104.8,1,virement,1,48,0
C101869,71,biennal,24.1,1604.13,1,carte,1,69,0
C101870,49,mensuel,21.27,964.0,0,virement,0,78,0
C101871,72,annuel,76.89,5184.97,0,cheque,0,71,0
C101872,34,mensuel,43.24,1441.5,0,cheque,1,26,0
C101873,28,biennal,108.42,2818.18,0,carte,0,66,0
C101874,20,mensuel,109.14,2339.12,1,prelevement,0,79,1
C101875,24,annuel,75.61,1993.58,0,carte,1,33,0
C101876,62,biennal,42.02,2790.26,0,carte,0,61,0
C101877,31,mensuel,80.21,2351.8,1,virement,1,59,1
C101878,10,mensuel,54.68,536.01,0,virement,0,32,0
C101879,47,mensuel,48.24,2166.09,1,virement,0,54,1
C101880,9,mensuel,58.53,549.99,0,virement,0,35,0
C101881,12,annuel,53.84,708.72,1,cheque,0,40,1
C101882,1,annuel,21.63,20.2,8,carte,0,73,1
C101883,12,mensuel,26.6,300.16,0,cheque,1,57,0
C101884,59,mensuel,70.98,4207.27,0,prelevement,0,75,1
C101885,24,mensuel,78.68,1954.39,0,virement,0,79,0
C101886,70,mensuel,41.35,2974.04,0,virement,0,56,0
C101887,43,mensuel,22.78,981.99,2,virement,0,25,1
C101888,9,mensuel,22.12,193.07,3,virement,1,54,0
C101889,37,mensuel,83.99,2797.61,1,cheque,0,37,0
C101890,64,mensuel,71.52,4662.5,4,carte,0,30,1
C101891,5,mensuel,49.76,225.07,0,virement,0,48,0
C101892,50,biennal,70.85,3625.01,5,cheque,0,74,0
C101893,18,annuel,54.21,940.87,0,virement,0,64,0
C101894,15,mensuel,34.5,508.55,0,virement,0,23,0
C101895,68,annuel,70.36,4851.38,0,cheque,0,36,0
C101896,39,biennal,87.83,3682.04,5,virement,1,37,0
C101897,40,annuel,55.6,2414.38,1,prelevement,1,78,0
C101898,58,mensuel,71.74,3969.22,1,carte,0,61,0
C101899,22,mensuel,24.3,516.23,1,cheque,1,31,0
C101900,69,annuel,99.41,6972.66,5,carte,0,24,0
C101901,58,mensuel,82.21,4401.17,1,carte,0,37,0
C101902,25,mensuel,83.88,2060.43,0,prelevement,1,26,1
C101903,39,mensuel,58.96,2209.48,4,prelevement,1,32,0
C101904,19,biennal,98.72,1728.12,2,prelevement,1,47,0
C101905,46,mensuel,73.54,3173.32,1,cheque,1,53,0
C101906,11,biennal,74.85,896.53,0,virement,0,30,0
C101907,50,mensuel,26.52,1441.24,1,carte,1,36,1
C101908,53,mensuel,80.37,3949.28,3,prelevement,0,36,0
C101909,14,mensuel,40.88,566.68,1,cheque,1,52,1
C101910,41,annuel,100.75,4187.82,0,carte,0,69,0
C101911,63,mensuel,45.74,2861.92,0,carte,0,71,1
C101912,69,annuel,95.12,7150.36,0,virement,0,39,0
C101913,21,mensuel,32.01,738.63,1,prelevement,0,19,0
C101914,14,mensuel,99.0,1311.08,0,virement,0,46,0
C101915,55,annuel,52.87,3091.5,1,cheque,0,48,0
